Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","204","Benin","5510","Production","0114","Sorghum","2005","2005","tonnes","169235","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0114","Sorghum","2006","2006","tonnes","133020","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0114","Sorghum","2007","2007","tonnes","117322","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0114","Sorghum","2008","2008","tonnes","142016","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0114","Sorghum","2009","2009","tonnes","123959","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","0141","Soya beans","2005","2005","ha","11419","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","0141","Soya beans","2006","2006","ha","19379","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","0141","Soya beans","2007","2007","ha","25023","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","0141","Soya beans","2008","2008","ha","37041","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","0141","Soya beans","2009","2009","ha","64093","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","0141","Soya beans","2005","2005","hg/ha","8048","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","0141","Soya beans","2006","2006","hg/ha","2824","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","0141","Soya beans","2007","2007","hg/ha","5424","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","0141","Soya beans","2008","2008","hg/ha","8765","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","0141","Soya beans","2009","2009","hg/ha","8941","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0141","Soya beans","2005","2005","tonnes","9190","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0141","Soya beans","2006","2006","tonnes","5473","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0141","Soya beans","2007","2007","tonnes","13572","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0141","Soya beans","2008","2008","tonnes","32466","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","0141","Soya beans","2009","2009","tonnes","57307","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01802","Sugar cane","2005","2005","ha","1834","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01802","Sugar cane","2006","2006","ha","1741","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01802","Sugar cane","2007","2007","ha","1461","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01802","Sugar cane","2008","2008","ha","1876","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01802","Sugar cane","2009","2009","ha","2026","I","Imputed value"
"QCL","Crops and livestock products","204","Benin","5419","Yield","01802","Sugar cane","2005","2005","hg/ha","350752","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","01802","Sugar cane","2006","2006","hg/ha","379759","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","01802","Sugar cane","2007","2007","hg/ha","276352","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","01802","Sugar cane","2008","2008","hg/ha","344861","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5419","Yield","01802","Sugar cane","2009","2009","hg/ha","345137","E","Estimated value"
"QCL","Crops and livestock products","204","Benin","5510","Production","01802","Sugar cane","2005","2005","tonnes","64328","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","01802","Sugar cane","2006","2006","tonnes","66116","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","01802","Sugar cane","2007","2007","tonnes","40375","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","01802","Sugar cane","2008","2008","tonnes","64696","A","Official figure"
"QCL","Crops and livestock products","204","Benin","5510","Production","01802","Sugar cane","2009","2009","tonnes","69908","I","Imputed value"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0115","Barley","2005","2005","ha","3386","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0115","Barley","2006","2006","ha","3379","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0115","Barley","2007","2007","ha","3925","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0115","Barley","2008","2008","ha","1338","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0115","Barley","2009","2009","ha","1985","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0115","Barley","2005","2005","hg/ha","13385","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0115","Barley","2006","2006","hg/ha","13362","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0115","Barley","2007","2007","hg/ha","12981","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0115","Barley","2008","2008","hg/ha","15613","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0115","Barley","2009","2009","hg/ha","12106","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0115","Barley","2005","2005","tonnes","4532","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0115","Barley","2006","2006","tonnes","4515","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0115","Barley","2007","2007","tonnes","5095","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0115","Barley","2008","2008","tonnes","2089","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0115","Barley","2009","2009","tonnes","2403","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01701","Beans, dry","2005","2005","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01701","Beans, dry","2006","2006","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01701","Beans, dry","2007","2007","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01701","Beans, dry","2008","2008","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01701","Beans, dry","2009","2009","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01701","Beans, dry","2005","2005","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01701","Beans, dry","2006","2006","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01701","Beans, dry","2007","2007","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01701","Beans, dry","2008","2008","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01701","Beans, dry","2009","2009","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","30700","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","30243","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","38824","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","28308","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","28570","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0112","Maize (corn)","2005","2005","hg/ha","30608","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0112","Maize (corn)","2006","2006","hg/ha","26479","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0112","Maize (corn)","2007","2007","hg/ha","21824","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0112","Maize (corn)","2008","2008","hg/ha","24464","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5419","Yield","0112","Maize (corn)","2009","2009","hg/ha","21406","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2005","2005","tonnes","93968","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2006","2006","tonnes","80079","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2007","2007","tonnes","84729","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2008","2008","tonnes","69252","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2009","2009","tonnes","61158","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2005","2005","ha","6540","A","Official figure"
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2006","2006","ha","8197","A","Official figure"
